,종목명,단축코드,확장코드,ETF구분(1:ETF|2:ETN),상한가,하한가,전일가,주문수량단위,기준가,구분(1:코스피|2:코스닥),증권그룹,기업인수목적회사여부,filler(미사용)
330,조광ILI,044060,KR7044060002,0,951,513,732,00001,732,2,01,N,
331,KD,044180,KR7044180008,0,933,503,718,00001,718,2,01,N,
332,위닉스,044340,KR7044340008,0,12570,6770,9670,00001,9670,2,01,N,
333,블레이드 Ent,044480,KR7044480002,0,1739,937,1338,00001,1338,2,01,N,
334,태웅,044490,KR7044490001,0,30200,16300,23250,00001,23250,2,01,N,
335,에이치케이,044780,KR7044780005,0,2505,1351,1930,00001,1930,2,01,N,
336,이글벳,044960,KR7044960003,0,6700,3620,5160,00001,5160,2,01,N,
337,오공,045060,KR7045060001,0,4010,2160,3085,00001,3085,2,01,N,
338,한양이엔지,045100,KR7045100005,0,21450,11580,16530,00001,16530,2,01,N,
339,성우테크론,045300,KR7045300001,0,5540,2990,4265,00001,4265,2,01,N,
340,토탈소프트,045340,KR7045340007,0,5590,3010,4300,00001,4300,2,01,N,
341,대아티아이,045390,KR7045390002,0,4105,2215,3160,00001,3160,2,01,N,
342,정원엔시스,045510,KR7045510005,0,1653,891,1272,00001,1272,2,01,N,
343,크린앤사이언스,045520,KR7045520004,0,9850,5310,7580,00001,7580,2,01,N,
344,에이텍,045660,KR7045660008,0,14040,7560,10800,00001,10800,2,01,N,
345,코아시아,045970,KR7045970001,0,11230,6050,8640,00001,8640,2,01,N,
346,코다코,046070,KR7046070009,0,712,384,548,00001,548,2,01,N,
347,오르비텍,046120,KR7046120002,0,6450,3480,4965,00001,4965,2,01,N,
348,SBS콘텐츠허브,046140,KR7046140000,0,7540,4060,5800,00001,5800,2,01,N,
349,HLB파나진,046210,KR7046210001,0,6130,3305,4720,00001,4720,2,01,N,
350,백금T&A,046310,KR7046310009,0,4645,2505,3575,00001,3575,2,01,N,
351,삼화네트웍스,046390,KR7046390001,0,2580,1392,1988,00001,1988,2,01,N,
352,KG모빌리언스,046440,KR7046440004,0,7350,3970,5660,00001,5660,2,01,N,
353,서울반도체,046890,KR7046890000,0,15350,8270,11810,00001,11810,2,01,N,
354,우원개발,046940,KR7046940003,0,4175,2255,3215,00001,3215,2,01,N,
355,우리로,046970,KR7046970000,0,3250,1750,2500,00001,2500,2,01,N,
356,한빛소프트,047080,KR7047080007,0,2950,1590,2270,00001,2270,2,01,N,
357,파워로직스,047310,KR7047310008,0,12320,6640,9480,00001,9480,2,01,N,
358,이스트소프트,047560,KR7047560008,0,21900,11800,16850,00001,16850,2,01,N,
359,코데즈컴바인,047770,KR7047770003,0,2710,1460,2085,00001,2085,2,01,N,
360,초록뱀미디어,047820,KR7047820006,0,7020,3780,5400,00001,5400,2,01,N,
361,HLB제약,047920,KR7047920004,0,15930,8590,12260,00001,12260,2,01,N,
362,현대바이오,048410,KR7048410005,0,35250,19050,27150,00001,27150,2,01,N,
363,유라테크,048430,KR7048430003,0,12400,6680,9540,00001,9540,2,01,N,
364,대동스틸,048470,KR7048470009,0,4875,2625,3750,00001,3750,2,01,N,
365,인트론바이오,048530,KR7048530000,0,13830,7450,10640,00001,10640,2,01,N,
366,SM C&C,048550,KR7048550008,0,2845,1535,2190,00001,2190,2,01,N,
367,TPC,048770,KR7048770002,0,6550,3530,5040,00001,5040,2,01,N,
368,엔피케이,048830,KR7048830004,0,2385,1285,1835,00001,1835,2,01,N,
369,시너지이노베이션,048870,KR7048870000,0,2980,1610,2295,00001,2295,2,01,N,
370,대원미디어,048910,KR7048910004,0,15890,8570,12230,00001,12230,2,01,N,
371,인탑스,049070,KR7049070006,0,38400,20700,29550,00001,29550,2,01,N,
372,기가레인,049080,KR7049080005,0,1933,1041,1487,00001,1487,2,01,N,
373,파인디앤씨,049120,KR7049120009,0,1696,914,1305,00001,1305,2,01,N,
374,셀루메드,049180,KR7049180003,0,4885,2635,3760,00001,3760,2,01,N,
375,코메론,049430,KR7049430002,0,11490,6190,8840,00001,8840,2,01,N,
376,SGA,049470,KR7049470008,0,877,473,675,00001,675,2,01,N,
377,오픈베이스,049480,KR7049480007,0,3495,1885,2690,00001,2690,2,01,N,
378,유아이엘,049520,KR7049520000,0,7990,4310,6150,00001,6150,2,01,N,
379,잉크테크,049550,KR7049550007,0,5640,3040,4340,00001,4340,2,01,N,
380,재영솔루텍,049630,KR7049630007,0,782,422,602,00001,602,2,01,N,
381,고려신용정보,049720,KR7049720006,0,13740,7400,10570,00001,10570,2,01,N,
382,승일,049830,KR7049830003,0,13420,7240,10330,00001,10330,2,01,N,
383,미래컴퍼니,049950,KR7049950009,0,52500,28350,40450,00001,40450,2,01,N,
384,쎌바이오텍,049960,KR7049960008,0,14870,8010,11440,00001,11440,2,01,N,
385,비케이홀딩스,050090,KR7050090000,0,1661,895,1278,00001,1278,2,01,N,
386,캠시스,050110,KR7050110006,0,1948,1050,1499,00001,1499,2,01,N,
387,ES큐브,050120,KR7050120005,0,4560,2460,3510,00001,3510,2,01,N,
388,에스폴리텍,050760,KR7050760008,0,2695,1455,2075,00001,2075,2,01,N,
389,아세아텍,050860,KR7050860006,0,3250,1750,2500,00001,2500,2,01,N,
390,쏠리드,050890,KR7050890003,0,7730,4170,5950,00001,5950,2,01,N,
391,수산아이앤티,050960,KR7050960004,0,13020,7020,10020,00001,10020,2,01,N,
392,지어소프트,051160,KR7051160000,0,9470,5110,7290,00001,7290,2,01,N,
393,토비스,051360,KR7051360006,0,25300,13630,19470,00001,19470,2,01,N,
394,인터플렉스,051370,KR7051370005,0,13520,7280,10400,00001,10400,2,01,N,
395,피씨디렉트,051380,KR7051380004,0,9300,5020,7160,00001,7160,2,01,N,
396,YW,051390,KR7051390003,0,4880,2630,3755,00001,3755,2,01,N,
397,나라엠앤디,051490,KR7051490001,0,8870,4790,6830,00001,6830,2,01,N,
398,CJ프레시웨이,051500,KR7051500007,0,31900,17200,24550,00001,24550,2,01,N,
399,큐로홀딩스,051780,KR7051780005,0,486,262,374,00001,374,2,01,N,
400,중앙디앤엠,051980,KR7051980001,0,3200,1730,2465,00001,2465,2,01,N,
401,에스티큐브,052020,KR7052020005,0,17190,9270,13230,00001,13230,2,01,N,
402,iMBC,052220,KR7052220001,0,4600,2480,3540,00001,3540,2,01,N,
403,현대바이오랜드,052260,KR7052260007,0,14110,7610,10860,00001,10860,2,01,N,
404,초록뱀컴퍼니,052300,KR7052300001,0,465,251,358,00001,358,2,01,N,
405,코텍,052330,KR7052330008,0,10160,5480,7820,00001,7820,2,01,N,
406,코나아이,052400,KR7052400009,0,21550,11620,16600,00001,16600,2,01,N,
407,오성첨단소재,052420,KR7052420007,0,2350,1267,1810,00001,1810,2,01,N,
408,아이크래프트,052460,KR7052460003,0,5290,2850,4070,00001,4070,2,01,N,
409,한네트,052600,KR7052600004,0,6350,3425,4890,00001,4890,2,01,N,
410,제일바이오,052670,KR7052670007,0,2700,1460,2080,00001,2080,2,01,N,
411,아모텍,052710,KR7052710001,0,13260,7140,10200,00001,10200,2,01,N,
412,아이톡시,052770,KR7052770005,0,2295,1238,1768,00001,1768,2,01,N,
413,액토즈소프트,052790,KR7052790003,0,8690,4690,6690,00001,6690,2,01,N,
414,아이앤씨,052860,KR7052860004,0,3005,1625,2315,00001,2315,2,01,N,
415,KX하이텍,052900,KR7052900008,0,1579,851,1215,00001,1215,2,01,N,
416,바이넥스,053030,KR7053030003,0,11510,6210,8860,00001,8860,2,01,N,
417,지에스이,053050,KR7053050001,0,4095,2205,3150,00001,3150,2,01,N,
418,세동,053060,KR7053060000,0,2745,1485,2115,00001,2115,2,01,N,
419,케이엔솔,053080,KR7053080008,0,36000,19400,27700,00001,27700,2,01,N,
420,프리엠스,053160,KR7053160008,0,10750,5790,8270,00001,8270,2,01,N,
421,금강철강,053260,KR7053260006,0,7410,3990,5700,00001,5700,2,01,N,
422,구영테크,053270,KR7053270005,0,3690,1990,2840,00001,2840,2,01,N,
423,예스24,053280,KR7053280004,0,6170,3325,4750,00001,4750,2,01,N,
424,NE능률,053290,KR7053290003,0,6940,3740,5340,00001,5340,2,01,N,
425,한국정보인증,053300,KR7053300000,0,7240,3900,5570,00001,5570,2,01,N,
426,이니텍,053350,KR7053350005,0,4435,2395,3415,00001,3415,2,01,N,
427,세코닉스,053450,KR7053450003,0,9820,5300,7560,00001,7560,2,01,N,
428,웹케시,053580,KR7053580007,0,15470,8330,11900,00001,11900,2,01,N,
429,한국테크놀로지,053590,KR7053590006,0,434,234,334,00001,334,2,01,N,
430,프로텍,053610,KR7053610002,0,62000,33450,47750,00001,47750,2,01,N,
431,태양,053620,KR7053620001,0,10010,5390,7700,00001,7700,2,01,N,
432,삼보모터스,053700,KR7053700001,0,7500,4040,5770,00001,5770,2,01,N,
433,안랩,053800,KR7053800009,0,84300,45500,64900,00001,64900,2,01,N,
434,경남제약,053950,KR7053950002,0,1920,1034,1477,00001,1477,2,01,N,
435,오상자이엘,053980,KR7053980009,0,7340,3960,5650,00001,5650,2,01,N,
436,한국컴퓨터,054040,KR7054040001,0,6440,3470,4955,00001,4955,2,01,N,
437,농우바이오,054050,KR7054050000,0,10690,5770,8230,00001,8230,2,01,N,
438,삼진엘앤디,054090,KR7054090006,0,2940,1590,2265,00001,2265,2,01,N,
439,메디콕스,054180,KR7054180005,0,1761,949,1355,00001,1355,2,01,N,
440,이랜텍,054210,KR7054210000,0,15210,8190,11700,00001,11700,2,01,N,
441,비츠로시스,054220,KR7054220009,0,780,420,600,00001,600,2,01,N,
442,팬스타엔터프라이즈,054300,KR7054300009,0,958,516,737,00001,737,2,01,N,
443,케이피티유,054410,KR7054410006,0,7200,3880,5540,00001,5540,2,01,N,
444,텔레칩스,054450,KR7054450002,0,28950,15650,22300,00001,22300,2,01,N,
445,삼영엠텍,054540,KR7054540000,0,5180,2795,3990,00001,3990,2,01,N,
446,APS,054620,KR7054620000,0,10890,5870,8380,00001,8380,2,01,N,
447,에이디칩스,054630,KR7054630009,0,461,249,355,00001,355,2,01,N,
448,대한뉴팜,054670,KR7054670005,0,11880,6400,9140,00001,9140,2,01,N,
449,키이스트,054780,KR7054780002,0,9930,5350,7640,00001,7640,2,01,N,
450,아이디스홀딩스,054800,KR7054800008,0,15760,8500,12130,00001,12130,2,01,N,
451,한컴위드,054920,KR7054920004,0,4660,2510,3585,00001,3585,2,01,N,
452,유신,054930,KR7054930003,0,48150,25950,37050,00001,37050,2,01,N,
453,엑사이엔씨,054940,KR7054940002,0,1375,741,1058,00001,1058,2,01,N,
454,제이브이엠,054950,KR7054950001,0,44050,23750,33900,00001,33900,2,01,N,
455,유진로봇,056080,KR7056080005,0,14260,7680,10970,00001,10970,2,01,N,
456,이노시스,056090,KR7056090004,0,1534,826,1180,00001,1180,2,01,N,
457,에스에프에이,056190,KR7056190002,0,43200,23300,33250,00001,33250,2,01,N,
458,코위버,056360,KR7056360001,0,9330,5030,7180,00001,7180,2,01,N,
459,신화인터텍,056700,KR7056700008,0,3045,1645,2345,00001,2345,2,01,N,
460,CNT85,056730,KR7056730005,0,1732,934,1333,00001,1333,2,01,N,
461,YBM넷,057030,KR7057030009,0,5230,2820,4025,00001,4025,2,01,N,
462,옴니시스템,057540,KR7057540007,0,1387,747,1067,00001,1067,2,01,N,
463,티사이언티픽,057680,KR7057680001,0,4755,2565,3660,00001,3660,2,01,N,
464,피에이치씨,057880,KR7057880007,0,2260,1218,1740,00001,1740,2,01,N,
465,멕아이씨에스,058110,KR7058110008,0,4080,2200,3140,00001,3140,2,01,N,
466,아리온,058220,KR7058220005,0,357,193,275,00001,275,2,01,N,
467,KNN,058400,KR7058400003,0,1168,630,899,00001,899,2,01,N,
468,엔터파트너즈,058450,KR7058450008,0,829,447,638,00001,638,2,01,N,
469,리노공업,058470,KR7058470006,0,218500,117700,168100,00001,168100,2,01,N,
470,파나케이아,058530,KR7058530007,0,2430,810,1620,00001,1620,2,01,N,
471,에스피지,058610,KR7058610007,0,42550,22950,32750,00001,32750,2,01,N,
472,엠게임,058630,KR7058630005,0,8890,4790,6840,00001,6840,2,01,N,
473,CMG제약,058820,KR7058820002,0,3175,1715,2445,00001,2445,2,01,N,
474,엠로,058970,KR7058970005,0,112100,60500,86300,00001,86300,2,01,N,
475,미코,059090,KR7059090001,0,14410,7770,11090,00001,11090,2,01,N,
476,아이컴포넌트,059100,KR7059100008,0,8000,4320,6160,00001,6160,2,01,N,
477,아진엑스텍,059120,KR7059120006,0,12150,6550,9350,00001,9350,2,01,N,
478,메타바이오메드,059210,KR7059210005,0,6010,3245,4630,00001,4630,2,01,N,
479,해성티피씨,059270,KR7059270009,0,9340,5040,7190,00001,7190,2,01,N,
480,인선이엔티,060150,KR7060150000,0,10940,5900,8420,00001,8420,2,01,N,
481,소니드,060230,KR7060230000,0,4605,2485,3545,00001,3545,2,01,N,
482,룽투코리아,060240,KR7060240009,0,2315,1249,1784,00001,1784,2,01,N,
483,NHN KCP,060250,KR7060250008,0,11830,6370,9100,00001,9100,2,01,N,
484,뉴보텍,060260,KR7060260007,0,1160,626,893,00001,893,2,01,N,
485,큐렉소,060280,KR7060280005,0,30200,16300,23250,00001,23250,2,01,N,
486,3S,060310,KR7060310000,0,3450,1860,2655,00001,2655,2,01,N,
487,LS마린솔루션,060370,KR7060370004,0,15630,8430,12030,00001,12030,2,01,N,
488,동양에스텍,060380,KR7060380003,0,2955,1595,2275,00001,2275,2,01,N,
489,국일신동,060480,KR7060480001,0,4165,2245,3205,00001,3205,2,01,N,
490,에스에이티,060540,KR7060540002,0,3670,1980,2825,00001,2825,2,01,N,
491,홈센타홀딩스,060560,KR7060560000,0,1679,905,1292,00001,1292,2,01,N,
492,드림어스컴퍼니,060570,KR7060570009,0,4365,2355,3360,00001,3360,2,01,N,
493,씨티씨바이오,060590,KR7060590007,0,17220,9280,13250,00001,13250,2,01,N,
494,KH바텍,060720,KR7060720000,0,19550,10530,15040,00001,15040,2,01,N,
495,영림원소프트랩,060850,KR7060850005,0,11050,5950,8500,00001,8500,2,01,N,
496,DGP,060900,KR7060900008,0,4030,2170,3100,00001,3100,2,01,N,
497,알에프텍,061040,KR7061040002,0,5200,2800,4000,00001,4000,2,01,N,
498,화일약품,061250,KR7061250007,0,2675,1445,2060,00001,2060,2,01,N,
499,LB세미콘,061970,KR7061970000,0,9100,4900,7000,00001,7000,2,01,N,
500,티엘아이,062860,KR7062860002,0,7540,4060,5800,00001,5800,2,01,N,
501,피피아이,062970,KR7062970009,0,3475,1875,2675,00001,2675,2,01,N,
502,컴투스홀딩스,063080,KR7063080006,0,39150,21150,30150,00001,30150,2,01,N,
503,서울옥션,063170,KR7063170005,0,16880,9100,12990,00001,12990,2,01,N,
504,SM Life Design,063440,KR7063440002,0,2690,1450,2070,00001,2070,2,01,N,
505,한국전자금융,063570,KR7063570006,0,8990,4850,6920,00001,6920,2,01,N,
506,이엘피,063760,KR7063760003,0,4865,2625,3745,00001,3745,2,01,N,
507,웨스트라이즈,064090,KR7064090004,0,2235,1207,1723,00001,1723,2,01,N,
508,홈캐스트,064240,KR7064240005,0,5850,3155,4505,00001,4505,2,01,N,
509,다날,064260,KR7064260003,0,4995,2695,3845,00001,3845,2,01,N,
510,인텍플러스,064290,KR7064290000,0,52100,28150,40150,00001,40150,2,01,N,
511,브리지텍,064480,KR7064480007,0,10360,5580,7970,00001,7970,2,01,N,
512,테크엘,064520,KR7064520000,0,5280,2850,4065,00001,4065,2,01,N,
513,바이오니아,064550,KR7064550007,0,55700,30050,42900,00001,42900,2,01,N,
514,티씨케이,064760,KR7064760002,0,119300,64300,91800,00001,91800,2,01,N,
515,젬백스링크,064800,KR7064800006,0,1478,796,1137,00001,1137,2,01,N,
516,케이프,064820,KR7064820004,0,5270,2840,4055,00001,4055,2,01,N,
517,에프앤가이드,064850,KR7064850001,0,9380,5060,7220,00001,7220,2,01,N,
518,지엔코,065060,KR7065060006,0,510,276,393,00001,393,2,01,N,
519,탑엔지니어링,065130,KR7065130007,0,8800,4740,6770,00001,6770,2,01,N,
520,DSEN,065150,KR7065150005,0,425,229,327,00001,327,2,01,N,
521,비엘팜텍,065170,KR7065170003,0,813,439,626,00001,626,2,01,N,
522,신성델타테크,065350,KR7065350001,0,62700,33800,48250,00001,48250,2,01,N,
523,위세아이텍,065370,KR7065370009,0,15080,8120,11600,00001,11600,2,01,N,
524,에스아이리소스,065420,KR7065420002,0,429,231,330,00001,330,2,01,N,
525,이루온,065440,KR7065440000,0,2830,1530,2180,00001,2180,2,01,N,
526,빅텍,065450,KR7065450009,0,5470,2950,4210,00001,4210,2,01,N,
527,오리엔트정공,065500,KR7065500001,0,1595,859,1227,00001,1227,2,01,N,
528,휴비츠,065510,KR7065510000,0,31000,16700,23850,00001,23850,2,01,N,
529,와이어블,065530,KR7065530008,0,2665,1435,2050,00001,2050,2,01,N,
530,녹원씨엔아이,065560,KR7065560005,0,7500,4040,5770,00001,5770,2,01,N,
531,삼영이엔씨,065570,KR7065570004,0,6660,3600,5130,00001,5130,2,01,N,
532,메디프론,065650,KR7065650004,0,1648,888,1268,00001,1268,2,01,N,
533,안트로젠,065660,KR7065660003,0,20050,10830,15460,00001,15460,2,01,N,
534,우주일렉트로,065680,KR7065680001,0,19240,10360,14800,00001,14800,2,01,N,
535,파커스,065690,KR7065690000,0,2070,1116,1594,00001,1594,2,01,N,
536,서호전기,065710,KR7065710006,0,24950,13450,19210,00001,19210,2,01,N,
537,CS,065770,KR7065770000,0,1894,1020,1457,00001,1457,2,01,N,
538,웰크론,065950,KR7065950008,0,3975,2145,3060,00001,3060,2,01,N,
539,하츠,066130,KR7066130006,0,6760,3640,5200,00001,5200,2,01,N,
540,큐에스아이,066310,KR7066310004,0,13460,7260,10360,00001,10360,2,01,N,
541,체리부로,066360,KR7066360009,0,1839,991,1415,00001,1415,2,01,N,
542,버킷스튜디오,066410,KR7066410002,0,1498,808,1153,00001,1153,2,01,N,
543,와이오엠,066430,KR7066430000,0,1391,749,1070,00001,1070,2,01,N,
544,우수AMS,066590,KR7066590001,0,3825,2065,2945,00001,2945,2,01,N,
545,국보디자인,066620,KR7066620006,0,18220,9820,14020,00001,14020,2,01,N,
546,디스플레이텍,066670,KR7066670001,0,8250,4450,6350,00001,6350,2,01,N,
547,테라젠이텍스,066700,KR7066700006,0,5970,3220,4595,00001,4595,2,01,N,
548,씨씨에스,066790,KR7066790007,0,694,374,534,00001,534,2,01,N,
549,디에이피,066900,KR7066900002,0,4770,2570,3670,00001,3670,2,01,N,
550,손오공,066910,KR7066910001,0,3220,1740,2480,00001,2480,2,01,N,
551,엘앤에프,066970,KR7066970005,0,279500,150500,215000,00001,215000,2,01,N,
552,이엔코퍼레이션,066980,KR7066980004,0,3850,2080,2965,00001,2965,2,01,N,
553,조이시티,067000,KR7067000000,0,3880,2090,2985,00001,2985,2,01,N,
554,이씨에스,067010,KR7067010009,0,4195,2265,3230,00001,3230,2,01,N,
555,대화제약,067080,KR7067080002,0,10640,5740,8190,00001,8190,2,01,N,
556,아프리카TV,067160,KR7067160002,0,106200,57200,81700,00001,81700,2,01,N,
557,오텍,067170,KR7067170001,0,6890,3710,5300,00001,5300,2,01,N,
558,멀티캠퍼스,067280,KR7067280008,0,42350,22850,32600,00001,32600,2,01,N,
559,JW신약,067290,KR7067290007,0,4080,2200,3140,00001,3140,2,01,N,
560,하나마이크론,067310,KR7067310003,0,27600,14900,21250,00001,21250,2,01,N,
561,선바이오,067370,KR7067370007,0,14740,7940,11340,00001,11340,2,01,N,
562,아스트,067390,KR7067390005,0,2150,1159,1655,00001,1655,2,01,N,
563,엔브이에이치코리아,067570,KR7067570002,0,3910,2110,3010,00001,3010,2,01,N,
564,HLB생명과학,067630,KR7067630004,0,11210,6050,8630,00001,8630,2,01,N,
565,로지시스,067730,KR7067730002,0,4465,2405,3435,00001,3435,2,01,N,
566,세진티에스,067770,KR7067770008,0,3610,1950,2780,00001,2780,2,01,N,
567,와이엔텍,067900,KR7067900001,0,11050,5950,8500,00001,8500,2,01,N,
568,이글루,067920,KR7067920009,0,8340,4500,6420,00001,6420,2,01,N,
569,도이치모터스,067990,KR7067990002,0,6310,3405,4860,00001,4860,2,01,N,
570,팬엔터테인먼트,068050,KR7068050004,0,5600,3025,4315,00001,4315,2,01,N,
571,다원시스,068240,KR7068240001,0,18980,10220,14600,00001,14600,2,01,N,
572,일신바이오,068330,KR7068330000,0,2085,1123,1604,00001,1604,2,01,N,
573,셀트리온제약,068760,KR7068760008,0,89300,48100,68700,00001,68700,2,01,N,
574,DMS,068790,KR7068790005,0,7590,4090,5840,00001,5840,2,01,N,
575,디지털대성,068930,KR7068930007,0,7700,4160,5930,00001,5930,2,01,N,
576,셀피글로벌,068940,KR7068940006,0,1011,545,778,00001,778,2,01,N,
577,웹젠,069080,KR7069080000,0,18480,9960,14220,00001,14220,2,01,N,
578,코스온,069110,KR7069110005,0,3415,1845,2630,00001,2630,2,01,N,
579,누리플랜,069140,KR7069140002,0,6210,3350,4780,00001,4780,2,01,N,
580,유아이디,069330,KR7069330009,0,2165,1168,1668,00001,1668,2,01,N,
581,엔텔스,069410,KR7069410009,0,6460,3480,4970,00001,4970,2,01,N,
582,에스텍,069510,KR7069510006,0,11800,6360,9080,00001,9080,2,01,N,
583,라이트론,069540,KR7069540003,0,6990,3770,5380,00001,5380,2,01,N,
584,아이에스이커머스,069920,KR7069920007,0,4575,2465,3520,00001,3520,2,01,N,
585,엑스큐어,070300,KR7070300009,0,3720,2010,2865,00001,2865,2,01,N,
586,한솔인티큐브,070590,KR7070590005,0,2580,1392,1988,00001,1988,2,01,N,
587,인피니트헬스케어,071200,KR7071200000,0,6890,3710,5300,00001,5300,2,01,N,
588,로체시스템즈,071280,KR7071280002,0,8460,4560,6510,00001,6510,2,01,N,
589,위니아,071460,KR7071460000,0,1441,777,1109,00001,1109,2,01,N,
590,에이테크솔루션,071670,KR7071670004,0,14330,7730,11030,00001,11030,2,01,N,
591,캐스텍코리아,071850,KR7071850002,0,2775,1495,2135,00001,2135,2,01,N,
592,중앙백신,072020,KR7072020001,0,14170,7630,10900,00001,10900,2,01,N,
593,우리산업홀딩스,072470,KR7072470008,0,5030,2715,3875,00001,3875,2,01,N,
594,제넨바이오,072520,KR7072520000,0,739,399,569,00001,569,2,01,N,
595,율호,072770,KR7072770001,0,4095,2205,3150,00001,3150,2,01,N,
596,메가스터디,072870,KR7072870009,0,13740,7400,10570,00001,10570,2,01,N,
597,빛샘전자,072950,KR7072950009,0,6160,3320,4740,00001,4740,2,01,N,
598,에이치시티,072990,KR7072990005,0,11250,6070,8660,00001,8660,2,01,N,
599,케이에스피,073010,KR7073010001,0,4000,2160,3080,00001,3080,2,01,N,
600,엘엠에스,073110,KR7073110009,0,8990,4850,6920,00001,6920,2,01,N,
601,듀오백,073190,KR7073190001,0,3155,1705,2430,00001,2430,2,01,N,
602,이노와이어리스,073490,KR7073490005,0,30050,16250,23150,00001,23150,2,01,N,
603,에프알텍,073540,KR7073540007,0,3100,1670,2385,00001,2385,2,01,N,
604,우리손에프앤지,073560,KR7073560005,0,2395,1292,1845,00001,1845,2,01,N,
605,리튬포어스,073570,KR7073570004,0,19030,10250,14640,00001,14640,2,01,N,
606,테라사이언스,073640,KR7073640005,0,3585,1935,2760,00001,2760,2,01,N,
607,아미노로직스,074430,KR7074430000,0,1872,1008,1440,00001,1440,2,01,N,
608,원익QnC,074600,KR7074600008,0,36500,19700,28100,00001,28100,2,01,N,
609,플랜티넷,075130,KR7075130005,0,3155,1705,2430,00001,2430,2,01,N,
610,동국알앤에스,075970,KR7075970004,0,5070,2735,3905,00001,3905,2,01,N,
611,웰크론한텍,076080,KR7076080001,0,5990,3235,4615,00001,4615,2,01,N,
612,해성옵틱스,076610,KR7076610005,0,517,279,398,00001,398,2,01,N,
613,덕산하이메탈,077360,KR7077360006,0,10410,5610,8010,00001,8010,2,01,N,
614,이베스트투자증권,078020,KR7078020005,0,5140,2775,3960,00001,3960,2,01,N,
615,유비쿼스홀딩스,078070,KR7078070000,0,15660,8440,12050,00001,12050,2,01,N,
616,국일제지,078130,KR7078130002,0,1040,560,800,00001,800,2,01,N,
617,대봉엘에스,078140,KR7078140001,0,16270,8770,12520,00001,12520,2,01,N,
618,HB테크놀러지,078150,KR7078150000,0,3890,2100,2995,00001,2995,2,01,N,
619,메디포스트,078160,KR7078160009,0,11850,6390,9120,00001,9120,2,01,N,
620,컴투스,078340,KR7078340007,0,61600,33200,47400,00001,47400,2,01,N,
621,한양디지텍,078350,KR7078350006,0,15910,8570,12240,00001,12240,2,01,N,
622,휴림에이텍,078590,KR7078590007,0,4760,1190,2380,00001,2380,2,01,N,
623,대주전자재료,078600,KR7078600004,0,128400,69200,98800,00001,98800,2,01,N,
624,아이오케이,078860,KR7078860004,0,309,167,238,00001,238,2,01,N,
625,가온그룹,078890,KR7078890001,0,7700,4160,5930,00001,5930,2,01,N,
626,코드네이처,078940,KR7078940004,0,4315,2325,3320,00001,3320,2,01,N,
627,와토스코리아,079000,KR7079000006,0,6560,3540,5050,00001,5050,2,01,N,
628,한창산업,079170,KR7079170007,0,14090,7590,10840,00001,10840,2,01,N,
629,케스피온,079190,KR7079190005,0,1176,634,905,00001,905,2,01,N,
630,제우스,079370,KR7079370003,0,53900,29050,41500,00001,41500,2,01,N,
631,서산,079650,KR7079650008,0,2125,1146,1636,00001,1636,2,01,N,
632,디이엔티,079810,KR7079810008,0,40800,22000,31400,00001,31400,2,01,N,
633,가비아,079940,KR7079940003,0,18640,10040,14340,00001,14340,2,01,N,
634,인베니아,079950,KR7079950002,0,1805,973,1389,00001,1389,2,01,N,
635,동양이엔피,079960,KR7079960001,0,31200,16800,24000,00001,24000,2,01,N,
636,투비소프트,079970,KR7079970000,0,1177,635,906,00001,906,2,01,N,
637,에스엔유,080000,KR7080000003,0,4060,2190,3125,00001,3125,2,01,N,
638,이상네트웍스,080010,KR7080010002,0,7150,3850,5500,00001,5500,2,01,N,
639,모두투어,080160,KR7080160005,0,21100,11390,16260,00001,16260,2,01,N,
640,제주반도체,080220,KR7080220007,0,5750,3105,4430,00001,4430,2,01,N,
641,모다이노칩,080420,KR7080420003,0,3755,2025,2890,00001,2890,2,01,N,
642,성창오토텍,080470,KR7080470008,0,7110,3830,5470,00001,5470,2,01,N,
643,오디텍,080520,KR7080520000,0,6550,3530,5040,00001,5040,2,01,N,
644,코디,080530,KR7080530009,0,1571,847,1209,00001,1209,2,01,N,
645,오킨스전자,080580,KR7080580004,0,7280,3920,5600,00001,5600,2,01,N,
646,한국유니온제약,080720,KR7080720006,0,6560,3540,5050,00001,5050,2,01,N,
647,티플랙스,081150,KR7081150005,0,5400,2915,4160,00001,4160,2,01,N,
648,성우전자,081580,KR7081580003,0,3145,1695,2420,00001,2420,2,01,N,
649,옵트론텍,082210,KR7082210006,0,3715,2005,2860,00001,2860,2,01,N,
650,젬백스,082270,KR7082270000,0,17220,9280,13250,00001,13250,2,01,N,
651,코스나인,082660,KR7082660002,0,1807,973,1390,00001,1390,2,01,N,
652,비보존 제약,082800,KR7082800004,0,804,434,619,00001,619,2,01,N,
653,우리바이오,082850,KR7082850009,0,3085,1665,2375,00001,2375,2,01,N,
654,비츠로셀,082920,KR7082920000,0,29950,16150,23050,00001,23050,2,01,N,
655,엘오티베큠,083310,KR7083310003,0,41700,22500,32100,00001,32100,2,01,N,
656,GST,083450,KR7083450007,0,32350,17450,24900,00001,24900,2,01,N,
657,이엠앤아이,083470,KR7083470005,0,3650,1970,2810,00001,2810,2,01,N,
658,에프엔에스테크,083500,KR7083500009,0,12230,6590,9410,00001,9410,2,01,N,
659,케이엠,083550,KR7083550004,0,6550,3530,5040,00001,5040,2,01,N,
