,종목명,단축코드,확장코드,ETF구분(1:ETF|2:ETN),상한가,하한가,전일가,주문수량단위,기준가,구분(1:코스피|2:코스닥),증권그룹,기업인수목적회사여부,filler(미사용)
62,CJ4우(전환),00104K,KR700104K010,0,76700,41300,59000,00001,59000,1,01,N,
63,JW중외제약,001060,KR7001060003,0,56700,30600,43650,00001,43650,1,01,N,
64,JW중외제약우,001065,KR7001061001,0,45000,24300,34650,00001,34650,1,01,N,
65,JW중외제약2우B,001067,KR7001062009,0,85100,45900,65500,00001,65500,1,01,N,
66,대한방직,001070,KR7001070002,0,13960,7520,10740,00001,10740,1,01,N,
67,만호제강,001080,KR7001080001,0,57700,31100,44400,00001,44400,1,01,N,
68,LX인터내셔널,001120,KR7001120005,0,39350,21250,30300,00001,30300,1,01,N,
69,대한제분,001130,KR7001130004,0,171400,92400,131900,00001,131900,1,01,N,
70,국보,001140,KR7001140003,0,5940,3205,4575,00001,4575,1,01,N,
71,유진투자증권,001200,KR7001200005,0,4905,2645,3775,00001,3775,1,01,N,
72,금호전기,001210,KR7001210004,0,1129,609,869,00001,869,1,01,N,
73,동국홀딩스,001230,KR7001230002,0,15470,8330,11900,00001,11900,1,01,N,
74,GS글로벌,001250,KR7001250000,0,3345,1805,2575,00001,2575,1,01,N,
75,남광토건,001260,KR7001260009,0,11760,6340,9050,00001,9050,1,01,N,
76,부국증권,001270,KR7001270008,0,28200,15200,21700,00001,21700,1,01,N,
77,부국증권우,001275,KR7001271006,0,24750,13350,19070,00001,19070,1,01,N,
78,상상인증권,001290,KR7001290006,0,924,498,711,00001,711,1,01,N,
79,백광산업,001340,KR7001340009,0,10120,5460,7790,00001,7790,1,01,N,
80,삼성제약,001360,KR7001360007,0,3735,2015,2875,00001,2875,1,01,N,
81,SG글로벌,001380,KR7001380005,0,1869,1007,1438,00001,1438,1,01,N,
82,KG케미칼,001390,KR7001390004,0,10030,5410,7720,00001,7720,1,01,N,
83,태원물산,001420,KR7001420009,0,6590,3550,5070,00001,5070,1,01,N,
84,세아베스틸지주,001430,KR7001430008,0,29900,16100,23000,00001,23000,1,01,N,
85,대한전선,001440,KR7001440007,0,16960,9140,13050,00001,13050,1,01,N,
86,현대해상,001450,KR7001450006,0,38800,20900,29850,00001,29850,1,01,N,
87,BYC,001460,KR7001460005,0,544000,293500,419000,00001,419000,1,01,N,
88,BYC우,001465,KR7001461003,0,182200,98200,140200,00001,140200,1,01,N,
89,삼부토건,001470,KR7001470004,0,5070,2730,3900,00001,3900,1,01,N,
90,현대차증권,001500,KR7001500008,0,11120,6000,8560,00001,8560,1,01,N,
91,SK증권,001510,KR7001510007,0,839,453,646,00001,646,1,01,N,
92,SK증권우,001515,KR7001511005,0,2780,1500,2140,00001,2140,1,01,N,
93,동양,001520,KR7001520006,0,1329,717,1023,00001,1023,1,01,N,
94,동양우,001525,KR7001521004,0,7240,3900,5570,00001,5570,1,01,N,
95,동양2우B,001527,KR7001522002,0,14170,7630,10900,00001,10900,1,01,N,
96,DI동일,001530,KR7001530005,0,30050,16250,23150,00001,23150,1,01,N,
97,조비,001550,KR7001550003,0,17190,9270,13230,00001,13230,1,01,N,
98,제일연마,001560,KR7001560002,0,11370,6130,8750,00001,8750,1,01,N,
99,금양,001570,KR7001570001,0,163500,88100,125800,00001,125800,1,01,N,
100,케이비아이동국실업,001620,KR7001620004,0,768,414,591,00001,591,1,01,N,
101,종근당홀딩스,001630,KR7001630003,0,70200,37800,54000,00001,54000,1,01,N,
102,대상,001680,KR7001680008,0,23350,12600,17990,00001,17990,1,01,N,
103,대상우,001685,KR7001681006,0,17750,9570,13660,00001,13660,1,01,N,
104,신영증권,001720,KR7001720002,0,72800,39200,56000,00001,56000,1,01,N,
105,신영증권우,001725,KR7001721000,0,71500,38500,55000,00001,55000,1,01,N,
106,SK네트웍스,001740,KR7001740000,0,9280,5000,7140,00001,7140,1,01,N,
107,한양증권,001750,KR7001750009,0,11750,6330,9040,00001,9040,1,01,N,
108,한양증권우,001755,KR7001751007,0,15910,8570,12240,00001,12240,1,01,N,
109,SHD,001770,KR7001770007,0,30000,16200,23100,00001,23100,1,01,N,
110,알루코,001780,KR7001780006,0,4835,2605,3720,00001,3720,1,01,N,
111,대한제당,001790,KR7001790005,0,4055,2185,3120,00001,3120,1,01,N,
112,대한제당우,001795,KR7001791003,0,3405,1835,2620,00001,2620,1,01,N,
113,오리온홀딩스,001800,KR7001800002,0,19780,10660,15220,00001,15220,1,01,N,
114,삼화콘덴서,001820,KR7001820000,0,52700,28400,40550,00001,40550,1,01,N,
115,DL건설,001880,KR7001880004,0,15690,8450,12070,00001,12070,1,01,N,
116,KISCO홀딩스,001940,KR7001940006,0,24250,13090,18690,00001,18690,1,01,N,
117,코오롱,002020,KR7002020006,0,23950,12910,18430,00001,18430,1,01,N,
118,코오롱우,002025,KR7002021004,0,18160,9780,13970,00001,13970,1,01,N,
119,아세아,002030,KR7002030005,0,222000,119700,170900,00001,170900,1,01,N,
120,비비안,002070,KR7002070001,0,1843,993,1418,00001,1418,1,01,N,
121,경농,002100,KR7002100006,0,12840,6920,9880,00001,9880,1,01,N,
122,고려산업,002140,KR7002140002,0,4715,2545,3630,00001,3630,1,01,N,
123,도화엔지니어링,002150,KR7002150001,0,10770,5810,8290,00001,8290,1,01,N,
124,삼양통상,002170,KR7002170009,0,64900,35000,49950,00001,49950,1,01,N,
125,한국수출포장,002200,KR7002200004,0,3935,2125,3030,00001,3030,1,01,N,
126,동성제약,002210,KR7002210003,0,7420,4000,5710,00001,5710,1,01,N,
127,한일철강,002220,KR7002220002,0,4035,2175,3105,00001,3105,1,01,N,
128,고려제강,002240,KR7002240000,0,28200,15200,21700,00001,21700,1,01,N,
129,아세아제지,002310,KR7002310001,0,49300,26600,37950,00001,37950,1,01,N,
130,한진,002320,KR7002320000,0,27750,14950,21350,00001,21350,1,01,N,
131,넥센타이어,002350,KR7002350007,0,10150,5470,7810,00001,7810,1,01,N,
132,넥센타이어1우B,002355,KR7002351005,0,3835,2065,2950,00001,2950,1,01,N,
133,SH에너지화학,002360,KR7002360006,0,876,472,674,00001,674,1,01,N,
134,KCC,002380,KR7002380004,0,281000,152000,216500,00001,216500,1,01,N,
135,한독,002390,KR7002390003,0,17140,9240,13190,00001,13190,1,01,N,
136,범양건영,002410,KR7002410009,0,3385,1825,2605,00001,2605,1,01,N,
137,세기상사,002420,KR7002420008,0,9160,4940,7050,00001,7050,1,01,N,
138,삼익악기,002450,KR7002450005,0,1476,796,1136,00001,1136,1,01,N,
139,화성산업,002460,KR7002460004,0,13490,7270,10380,00001,10380,1,01,N,
140,조흥,002600,KR7002600005,0,238500,128500,183500,00001,183500,1,01,N,
141,제일파마홀딩스,002620,KR7002620003,0,14440,7780,11110,00001,11110,1,01,N,
142,오리엔트바이오,002630,KR7002630002,0,830,448,639,00001,639,1,01,N,
143,동일제강,002690,KR7002690006,0,2465,1330,1899,00001,1899,1,01,N,
144,신일전자,002700,KR7002700003,0,2270,1224,1748,00001,1748,1,01,N,
145,TCC스틸,002710,KR7002710002,0,71100,38300,54700,00001,54700,1,01,N,
146,국제약품,002720,KR7002720001,0,5200,2800,4000,00001,4000,1,01,N,
147,보락,002760,KR7002760007,0,1925,1037,1481,00001,1481,1,01,N,
148,진흥기업,002780,KR7002780005,0,1562,842,1202,00001,1202,1,01,N,
149,진흥기업우B,002785,KR7002781003,0,5350,2885,4120,00001,4120,1,01,N,
150,진흥기업2우B,002787,KR7002782001,0,14320,7720,11020,00001,11020,1,01,N,
151,아모레G,002790,KR7002790004,0,43900,23700,33800,00001,33800,1,01,N,
152,아모레G우,002795,KR7002791002,0,14300,7700,11000,00001,11000,1,01,N,
153,아모레G3우(전환),00279K,KR700279K010,0,29800,16100,22950,00001,22950,1,01,N,
154,삼영무역,002810,KR7002810000,0,16580,8940,12760,00001,12760,1,01,N,
155,SUN&L,002820,KR7002820009,0,3445,1855,2650,00001,2650,1,01,N,
156,미원상사,002840,KR7002840007,0,212500,114600,163600,00001,163600,1,01,N,
157,신풍,002870,KR7002870004,0,1124,606,865,00001,865,1,01,N,
158,대유에이텍,002880,KR7002880003,0,673,363,518,00001,518,1,01,N,
159,TYM,002900,KR7002900009,0,7810,4210,6010,00001,6010,1,01,N,
160,유성기업,002920,KR7002920007,0,3945,2125,3035,00001,3035,1,01,N,
161,한국쉘석유,002960,KR7002960003,0,295000,159000,227000,00001,227000,1,01,N,
162,금호건설,002990,KR7002990000,0,6950,3750,5350,00001,5350,1,01,N,
163,금호건설우,002995,KR7002991008,0,20000,10790,15410,00001,15410,1,01,N,
164,부광약품,003000,KR7003000007,0,8690,4690,6690,00001,6690,1,01,N,
165,혜인,003010,KR7003010006,0,7770,4190,5980,00001,5980,1,01,N,
166,세아제강지주,003030,KR7003030004,0,247000,133200,190200,00001,190200,1,01,N,
167,에이프로젠바이오로직,003060,KR7003060001,0,613,331,472,00001,472,1,01,N,
168,코오롱글로벌,003070,KR7003070000,0,16320,8800,12560,00001,12560,1,01,N,
169,코오롱글로벌우,003075,KR7003071008,0,28300,15300,21800,00001,21800,1,01,N,
170,성보화학,003080,KR7003080009,0,3835,2065,2950,00001,2950,1,01,N,
171,대웅,003090,KR7003090008,0,18360,9900,14130,00001,14130,1,01,N,
172,일성신약,003120,KR7003120003,0,28900,15600,22250,00001,22250,1,01,N,
173,디아이,003160,KR7003160009,0,10400,5600,8000,00001,8000,1,01,N,
174,일신방직,003200,KR7003200003,0,12460,6720,9590,00001,9590,1,01,N,
175,대원제약,003220,KR7003220001,0,22000,11860,16930,00001,16930,1,01,N,
176,삼양식품,003230,KR7003230000,0,248500,134000,191300,00001,191300,1,01,N,
177,태광산업,003240,KR7003240009,0,780000,420000,600000,00001,600000,1,01,N,
178,흥아해운,003280,KR7003280005,0,2425,1307,1867,00001,1867,1,01,N,
179,한일홀딩스,003300,KR7003300001,0,14800,7980,11390,00001,11390,1,01,N,
180,한국화장품제조,003350,KR7003350006,0,41850,22550,32200,00001,32200,1,01,N,
181,쌍용C&E,003410,KR7003410008,0,7130,3850,5490,00001,5490,1,01,N,
182,유화증권,003460,KR7003460003,0,2935,1585,2260,00001,2260,1,01,N,
183,유화증권우,003465,KR7003461001,0,3055,1645,2350,00001,2350,1,01,N,
184,유안타증권,003470,KR7003470002,0,3295,1775,2535,00001,2535,1,01,N,
185,유안타증권우,003475,KR7003471000,0,3360,1810,2585,00001,2585,1,01,N,
186,한진중공업홀딩스,003480,KR7003480001,0,4465,2405,3435,00001,3435,1,01,N,
187,대한항공,003490,KR7003490000,0,29600,16000,22800,00001,22800,1,01,N,
188,대한항공우,003495,KR7003491008,0,34150,18450,26300,00001,26300,1,01,N,
189,영진약품,003520,KR7003520004,0,3150,1700,2425,00001,2425,1,01,N,
190,한화투자증권,003530,KR7003530003,0,3240,1750,2495,00001,2495,1,01,N,
191,한화투자증권우,003535,KR7003531001,0,5430,2930,4180,00001,4180,1,01,N,
192,대신증권,003540,KR7003540002,0,18680,10060,14370,00001,14370,1,01,N,
193,대신증권우,003545,KR7003541000,0,17530,9450,13490,00001,13490,1,01,N,
194,대신증권2우B,003547,KR7003542008,0,16560,8920,12740,00001,12740,1,01,N,
195,LG,003550,KR7003550001,0,107700,58100,82900,00001,82900,1,01,N,
196,LG우,003555,KR7003551009,0,80700,43500,62100,00001,62100,1,01,N,
197,IHQ,003560,KR7003560000,0,310,168,239,00001,239,1,01,N,
198,SNT다이내믹스,003570,KR7003570009,0,13780,7420,10600,00001,10600,1,01,N,
199,HLB글로벌,003580,KR7003580008,0,4950,2670,3810,00001,3810,1,01,N,
200,방림,003610,KR7003610003,0,2780,1500,2140,00001,2140,1,01,N,
201,KG모빌리티,003620,KR7003620002,0,11450,6170,8810,00001,8810,1,01,N,
202,미창석유,003650,KR7003650009,0,92300,49700,71000,00001,71000,1,01,N,
203,포스코퓨처엠,003670,KR7003670007,0,560000,302000,431000,00001,431000,1,01,N,
204,한성기업,003680,KR7003680006,0,6760,3640,5200,00001,5200,1,01,N,
205,코리안리,003690,KR7003690005,0,10120,5460,7790,00001,7790,1,01,N,
206,삼영,003720,KR7003720000,0,6910,3730,5320,00001,5320,1,01,N,
207,진양산업,003780,KR7003780004,0,8510,4590,6550,00001,6550,1,01,N,
208,대한화섬,003830,KR7003830007,0,137100,73900,105500,00001,105500,1,01,N,
209,보령,003850,KR7003850005,0,11750,6330,9040,00001,9040,1,01,N,
210,남양유업,003920,KR7003920006,0,599000,323500,461500,00001,461500,1,01,N,
211,남양유업우,003925,KR7003921004,0,319500,172500,246000,00001,246000,1,01,N,
212,사조대림,003960,KR7003960002,0,37050,19950,28500,00001,28500,1,01,N,
213,롯데정밀화학,004000,KR7004000006,0,78300,42300,60300,00001,60300,1,01,N,
214,현대제철,004020,KR7004020004,0,49400,26600,38000,00001,38000,1,01,N,
215,SG세계물산,004060,KR7004060000,0,625,337,481,00001,481,1,01,N,
216,신흥,004080,KR7004080008,0,18200,9800,14000,00001,14000,1,01,N,
217,한국석유,004090,KR7004090007,0,12440,6700,9570,00001,9570,1,01,N,
218,태양금속,004100,KR7004100004,0,4450,2400,3425,00001,3425,1,01,N,
219,태양금속우,004105,KR7004101002,0,7800,4200,6000,00001,6000,1,01,N,
220,동방,004140,KR7004140000,0,2695,1455,2075,00001,2075,1,01,N,
221,한솔홀딩스,004150,KR7004150009,0,3710,2000,2855,00001,2855,1,01,N,
222,신세계,004170,KR7004170007,0,265500,143500,204500,00001,204500,1,01,N,
223,NPC,004250,KR7004250007,0,7700,4160,5930,00001,5930,1,01,N,
224,NPC우,004255,KR7004251005,0,3795,2045,2920,00001,2920,1,01,N,
225,남성,004270,KR7004270005,0,2935,1585,2260,00001,2260,1,01,N,
226,현대약품,004310,KR7004310009,0,5180,2790,3985,00001,3985,1,01,N,
227,세방,004360,KR7004360004,0,15870,8550,12210,00001,12210,1,01,N,
228,세방우,004365,KR7004361002,0,8950,4830,6890,00001,6890,1,01,N,
229,농심,004370,KR7004370003,0,588000,317500,453000,00001,453000,1,01,N,
230,삼익THK,004380,KR7004380002,0,16830,9070,12950,00001,12950,1,01,N,
231,서울식품,004410,KR7004410007,0,257,139,198,00001,198,1,01,N,
232,서울식품우,004415,KR7004411005,0,2340,1261,1801,00001,1801,1,01,N,
233,송원산업,004430,KR7004430005,0,24650,13300,18990,00001,18990,1,01,N,
234,삼일씨엔에스,004440,KR7004440004,0,5730,3095,4415,00001,4415,1,01,N,
235,삼화왕관,004450,KR7004450003,0,43550,23450,33500,00001,33500,1,01,N,
236,세방전지,004490,KR7004490009,0,78100,42100,60100,00001,60100,1,01,N,
237,깨끗한나라,004540,KR7004540001,0,2905,1565,2235,00001,2235,1,01,N,
238,깨끗한나라우,004545,KR7004541009,0,18960,10220,14590,00001,14590,1,01,N,
239,현대비앤지스틸,004560,KR7004560009,0,17190,9270,13230,00001,13230,1,01,N,
240,삼천리,004690,KR7004690004,0,139700,75300,107500,00001,107500,1,01,N,
241,조광피혁,004700,KR7004700001,0,64600,34800,49700,00001,49700,1,01,N,
242,한솔테크닉스,004710,KR7004710000,0,8600,4640,6620,00001,6620,1,01,N,
243,팜젠사이언스,004720,KR7004720009,0,7910,4270,6090,00001,6090,1,01,N,
244,써니전자,004770,KR7004770004,0,3125,1685,2405,00001,2405,1,01,N,
245,효성,004800,KR7004800009,0,81200,43800,62500,00001,62500,1,01,N,
246,덕성,004830,KR7004830006,0,9040,4880,6960,00001,6960,1,01,N,
247,덕성우,004835,KR7004831004,0,8250,4450,6350,00001,6350,1,01,N,
248,DRB동일,004840,KR7004840005,0,6780,3660,5220,00001,5220,1,01,N,
249,티웨이홀딩스,004870,KR7004870002,0,679,367,523,00001,523,1,01,N,
250,동일산업,004890,KR7004890000,0,76400,41200,58800,00001,58800,1,01,N,
251,조광페인트,004910,KR7004910006,0,8970,4830,6900,00001,6900,1,01,N,
252,씨아이테크,004920,KR7004920005,0,2895,1565,2230,00001,2230,1,01,N,
253,한신공영,004960,KR7004960001,0,9720,5240,7480,00001,7480,1,01,N,
254,신라교역,004970,KR7004970000,0,11400,6140,8770,00001,8770,1,01,N,
255,성신양회,004980,KR7004980009,0,11960,6440,9200,00001,9200,1,01,N,
256,성신양회우,004985,KR7004981007,0,16300,8780,12540,00001,12540,1,01,N,
257,롯데지주,004990,KR7004990008,0,32350,17450,24900,00001,24900,1,01,N,
258,롯데지주우,00499K,KR700499K014,0,47250,25450,36350,00001,36350,1,01,N,
259,휴스틸,005010,KR7005010004,0,6260,3375,4820,00001,4820,1,01,N,
260,부산주공,005030,KR7005030002,0,631,341,486,00001,486,1,01,N,
261,코스모신소재,005070,KR7005070008,0,201000,108400,154800,00001,154800,1,01,N,
262,SGC에너지,005090,KR7005090006,0,33450,18050,25750,00001,25750,1,01,N,
263,한창,005110,KR7005110002,0,442,238,340,00001,340,1,01,N,
264,빙그레,005180,KR7005180005,0,71100,38300,54700,00001,54700,1,01,N,
265,녹십자홀딩스,005250,KR7005250006,0,18100,9760,13930,00001,13930,1,01,N,
266,녹십자홀딩스2우,005257,KR7005252002,0,36250,19550,27900,00001,27900,1,01,N,
267,롯데칠성,005300,KR7005300009,0,167500,90300,128900,00001,128900,1,01,N,
268,롯데칠성우,005305,KR7005301007,0,85100,45900,65500,00001,65500,1,01,N,
269,국동,005320,KR7005320007,0,1158,624,891,00001,891,1,01,N,
270,모나미,005360,KR7005360003,0,5100,2750,3925,00001,3925,1,01,N,
271,현대차,005380,KR7005380001,0,243500,131200,187400,00001,187400,1,01,N,
272,현대차우,005385,KR7005381009,0,132300,71300,101800,00001,101800,1,01,N,
273,현대차2우B,005387,KR7005382007,0,134500,72500,103500,00001,103500,1,01,N,
274,현대차3우B,005389,KR7005383005,0,131100,70700,100900,00001,100900,1,01,N,
275,신성통상,005390,KR7005390000,0,2615,1415,2015,00001,2015,1,01,N,
276,코스모화학,005420,KR7005420005,0,57200,30850,44050,00001,44050,1,01,N,
277,한국공항,005430,KR7005430004,0,54900,29650,42300,00001,42300,1,01,N,
278,현대지에프홀딩스,005440,KR7005440003,0,4835,2605,3720,00001,3720,1,01,N,
279,POSCO홀딩스,005490,KR7005490008,0,728000,392000,560000,00001,560000,1,01,N,
280,삼진제약,005500,KR7005500004,0,28750,15550,22150,00001,22150,1,01,N,
281,SPC삼립,005610,KR7005610001,0,87100,46900,67000,00001,67000,1,01,N,
282,삼영전자,005680,KR7005680004,0,11570,6230,8900,00001,8900,1,01,N,
283,파미셀,005690,KR7005690003,0,8990,4850,6920,00001,6920,1,01,N,
284,넥센,005720,KR7005720008,0,5440,2930,4185,00001,4185,1,01,N,
285,넥센우,005725,KR7005721006,0,3845,2075,2960,00001,2960,1,01,N,
286,크라운해태홀딩스,005740,KR7005740006,0,7730,4170,5950,00001,5950,1,01,N,
287,크라운해태홀딩스우,005745,KR7005741004,0,13420,7240,10330,00001,10330,1,01,N,
288,대림B&Co,005750,KR7005750005,0,4885,2635,3760,00001,3760,1,01,N,
289,신영와코루,005800,KR7005800008,0,12660,6820,9740,00001,9740,1,01,N,
290,풍산홀딩스,005810,KR7005810007,0,46000,24800,35400,00001,35400,1,01,N,
291,원림,005820,KR7005820006,0,27600,14900,21250,00001,21250,1,01,N,
292,DB손해보험,005830,KR7005830005,0,107100,57700,82400,00001,82400,1,01,N,
293,에스엘,005850,KR7005850003,0,44450,23950,34200,00001,34200,1,01,N,
294,휴니드,005870,KR7005870001,0,7080,3820,5450,00001,5450,1,01,N,
295,대한해운,005880,KR7005880000,0,2320,1250,1785,00001,1785,1,01,N,
296,삼성전자,005930,KR7005930003,0,92300,49700,71000,00001,71000,1,01,N,
297,삼성전자우,005935,KR7005931001,0,73900,39900,56900,00001,56900,1,01,N,
298,NH투자증권,005940,KR7005940002,0,13400,7220,10310,00001,10310,1,01,N,
299,NH투자증권우,005945,KR7005941000,0,12580,6780,9680,00001,9680,1,01,N,
300,이수화학,005950,KR7005950001,0,24700,13310,19010,00001,19010,1,01,N,
301,동부건설,005960,KR7005960000,0,8170,4410,6290,00001,6290,1,01,N,
302,동부건설우,005965,KR7005961008,0,35450,19150,27300,00001,27300,1,01,N,
303,동원산업,006040,KR7006040000,0,45550,24550,35050,00001,35050,1,01,N,
304,화승인더,006060,KR7006060008,0,4625,2495,3560,00001,3560,1,01,N,
305,사조오양,006090,KR7006090005,0,10880,5860,8370,00001,8370,1,01,N,
306,삼아알미늄,006110,KR7006110001,0,130200,70200,100200,00001,100200,1,01,N,
307,SK디스커버리,006120,KR7006120000,0,52300,28200,40250,00001,40250,1,01,N,
308,SK디스커버리우,006125,KR7006121008,0,39300,21200,30250,00001,30250,1,01,N,
309,한국전자홀딩스,006200,KR7006200000,0,1391,749,1070,00001,1070,1,01,N,
310,제주은행,006220,KR7006220008,0,11670,6290,8980,00001,8980,1,01,N,
311,LS,006260,KR7006260004,0,131600,71000,101300,00001,101300,1,01,N,
312,녹십자,006280,KR7006280002,0,146900,79100,113000,00001,113000,1,01,N,
313,대원전선,006340,KR7006340004,0,1478,796,1137,00001,1137,1,01,N,
314,대원전선우,006345,KR7006341002,0,2940,1590,2265,00001,2265,1,01,N,
315,GS건설,006360,KR7006360002,0,18740,10100,14420,00001,14420,1,01,N,
316,대구백화점,006370,KR7006370001,0,15260,8220,11740,00001,11740,1,01,N,
317,카프로,006380,KR7006380000,0,1336,720,1028,00001,1028,1,01,N,
318,한일현대시멘트,006390,KR7006390009,0,21700,11710,16720,00001,16720,1,01,N,
319,삼성SDI,006400,KR7006400006,0,774000,418000,596000,00001,596000,1,01,N,
320,삼성SDI우,006405,KR7006401004,0,385000,208000,296500,00001,296500,1,01,N,
321,인스코비,006490,KR7006490007,0,1615,871,1243,00001,1243,1,01,N,
322,대림통상,006570,KR7006570006,0,4580,2470,3525,00001,3525,1,01,N,
323,대한유화,006650,KR7006650006,0,163800,88200,126000,00001,126000,1,01,N,
324,삼성공조,006660,KR7006660005,0,12620,6800,9710,00001,9710,1,01,N,
325,영풍제지,006740,KR7006740005,0,63700,34350,49050,00001,49050,1,01,N,
326,미래에셋증권,006800,KR7006800007,0,8810,4750,6780,00001,6780,1,01,N,
327,미래에셋증권우,006805,KR7006801005,0,4790,2580,3685,00001,3685,1,01,N,
328,미래에셋증권2우B,00680K,KR700680K019,0,4630,2500,3565,00001,3565,1,01,N,
